Helsingin vaalipiiri,SDP,59,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,ranska"
Helsingin vaalipiiri,SDP,31,Nainen,Suomi,korkeakoulututkinto,suomi
Helsingin vaalipiiri,SDP,27,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska,venäjä,espanja,joku muu"
Helsingin vaalipiiri,SDP,37,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,ranska"
Helsingin vaalipiiri,SDP,41,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,SDP,36,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,ranska,venäjä"
Helsingin vaalipiiri,SDP,76,Mies,Suomi,korkeakoulututkinto,"ruotsi,englanti,saksa"
Helsingin vaalipiiri,SDP,70,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska"
Helsingin vaalipiiri,SDP,72,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska,viro"
Helsingin vaalipiiri,SDP,61,Mies,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,Keskusta,36,Nainen,Suomi,korkeakoulututkinto,"ruotsi,englanti"
Helsingin vaalipiiri,Keskusta,60,Mies,Suomi,korkeakoulututkinto,suomi
Helsingin vaalipiiri,Feministinen puolue,36,Nainen,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska,espanja"
Helsingin vaalipiiri,Kokoomus,38,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,ranska,espanja,joku muu"
Helsingin vaalipiiri,Keskusta,48,Nainen,Suomi,korkeakoulututkinto,"ruotsi,englanti"
Helsingin vaalipiiri,Keskusta,71,-,-,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,Keskusta,61,Mies,Muu,-,"suomi,englanti,joku muu"
Helsingin vaalipiiri,Keskusta,38,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Keskusta,27,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Keskusta,32,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,venäjä"
Helsingin vaalipiiri,Keskusta,52,Mies,Suomi,korkeakoulututkinto,"ruotsi,englanti"
Helsingin vaalipiiri,Liike Nyt,36,Nainen,Suomi,korkeakoulututkinto,"suomi,englanti,ranska"
Helsingin vaalipiiri,Liike Nyt,36,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,Liike Nyt,36,Nainen,Suomi,korkeakoulututkinto,-
Helsingin vaalipiiri,Liike Nyt,51,Nainen,Suomi,joku muu,"suomi,englanti"
Helsingin vaalipiiri,Vasemmistoliitto,42,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Liike Nyt,47,Mies,Suomi,joku muu,"suomi,englanti"
Helsingin vaalipiiri,Liike Nyt,58,Mies,Suomi,korkeakoulututkinto,"ruotsi,englanti"
Helsingin vaalipiiri,Liike Nyt,33,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,ranska,joku muu"
Helsingin vaalipiiri,Liike Nyt,60,Mies,Suomi,peruskoulu,-
Helsingin vaalipiiri,Liike Nyt,29,Mies,Ruotsi,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Vihreät,30,Muu,Suomi,peruskoulu,englanti
Helsingin vaalipiiri,Vihreät,20,En halua kertoa,Ruotsi,ammattitutkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Feministinen puolue,41,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Feministinen puolue,35,Muu,Suomi,-,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Piraattipuolue,31,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,Kristillisdemokraatit,43,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,RKP,34,Nainen,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,ranska"
Helsingin vaalipiiri,Keskusta,65,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,saksa"
Helsingin vaalipiiri,Keskusta,34,Nainen,Muu,korkeakoulututkinto,"suomi,englanti,joku muu"
Helsingin vaalipiiri,Keskusta,29,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Keskusta,46,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,espanja"
Helsingin vaalipiiri,Keskusta,43,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Suomen Kansa Ensin,66,Mies,Suomi,korkeakoulututkinto,"suomi,englanti"
Helsingin vaalipiiri,Perussuomalaiset,54,Nainen,Suomi,korkeakoulututkinto,"ruotsi,englanti"
Helsingin vaalipiiri,Suomen Kommunistinen Puolue,39,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,SDP,47,Nainen,Suomi,korkeakoulututkinto,englanti
Helsingin vaalipiiri,Suomen Kommunistinen Puolue,36,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Suomen Kansa Ensin,49,Mies,Suomi,joku muu,englanti
Helsingin vaalipiiri,Suomen Kommunistinen Puolue,65,Mies,Suomi,ammattitutkinto,englanti
Helsingin vaalipiiri,Suomen Kommunistinen Puolue,72,Mies,Suomi,ammattitutkinto,"ruotsi,saksa,venäjä"
Helsingin vaalipiiri,Suomen Kommunistinen Puolue,45,Mies,Suomi,ammattitutkinto,"suomi,englanti"
Helsingin vaalipiiri,Seitsemän tähden liike,47,Mies,Suomi,joku muu,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Sininen tulevaisuus,67,-,-,peruskoulu,suomi
Helsingin vaalipiiri,Eläinoikeuspuolue,55,Nainen,Suomi,ammattitutkinto,"suomi,englanti"
Helsingin vaalipiiri,Kristillisdemokraatit,47,Nainen,Suomi,korkeakoulututkinto,suomi
Helsingin vaalipiiri,Keskusta,37,Mies,Suomi,-,-
Helsingin vaalipiiri,Suomen Kansa Ensin,25,Mies,Suomi,korkeakoulututkinto,"suomi,englanti"
Helsingin vaalipiiri,Suomen Kommunistinen Puolue,63,Nainen,Suomi,korkeakoulututkinto,-
Helsingin vaalipiiri,Kommunistinen Työväenpuolue,21,Mies,Suomi,ammattitutkinto,"suomi,englanti"
Helsingin vaalipiiri,SDP,62,Nainen,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Vasemmistoliitto,59,Mies,Suomi,ylioppilas,"ruotsi,englanti,saksa,ranska"
Helsingin vaalipiiri,Liberaalipuolue,54,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,venäjä"
Helsingin vaalipiiri,Vasemmistoliitto,36,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Perussuomalaiset,50,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,SDP,70,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,Kristillisdemokraatit,66,Nainen,Suomi,joku muu,"suomi,ruotsi,saksa"
Helsingin vaalipiiri,Kristillisdemokraatit,69,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Liike Nyt,55,Mies,Muu,joku muu,"suomi,englanti,italia"
Helsingin vaalipiiri,Liike Nyt,43,Nainen,Suomi,ammattitutkinto,"suomi,englanti"
Helsingin vaalipiiri,Liike Nyt,50,Nainen,Suomi,korkeakoulututkinto,"ruotsi,englanti,saksa"
Helsingin vaalipiiri,Liike Nyt,53,Nainen,Suomi,joku muu,suomi
Helsingin vaalipiiri,Liike Nyt,18,Mies,Suomi,peruskoulu,suomi
Helsingin vaalipiiri,Vasemmistoliitto,42,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,venäjä"
Helsingin vaalipiiri,SDP,30,Nainen,Suomi,korkeakoulututkinto,"suomi,englanti"
Helsingin vaalipiiri,Liike Nyt,49,Nainen,Suomi,ammattitutkinto,suomi
Helsingin vaalipiiri,Kristillisdemokraatit,44,Mies,Suomi,ylioppilas,"suomi,englanti"
Helsingin vaalipiiri,Sininen tulevaisuus,36,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska,joku muu"
Helsingin vaalipiiri,Kokoomus,59,Mies,Suomi,korkeakoulututkinto,"ruotsi,englanti,saksa"
Helsingin vaalipiiri,Sininen tulevaisuus,33,Mies,Suomi,korkeakoulututkinto,"suomi,englanti"
Helsingin vaalipiiri,Sininen tulevaisuus,25,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,Sininen tulevaisuus,41,Mies,Suomi,korkeakoulututkinto,englanti
Helsingin vaalipiiri,RKP,-,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska"
Helsingin vaalipiiri,RKP,61,Mies,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Kokoomus,50,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Perussuomalaiset,48,Mies,Suomi,ammattitutkinto,"ruotsi,englanti"
Helsingin vaalipiiri,Sininen tulevaisuus,55,Mies,Suomi,-,suomi
Helsingin vaalipiiri,SDP,40,Mies,Muu,korkeakoulututkinto,suomi
Helsingin vaalipiiri,RKP,28,Nainen,Ruotsi,-,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,RKP,59,-,-,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Kokoomus,32,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Suomen Kommunistinen Puolue,45,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,espanja"
Helsingin vaalipiiri,Kristillisdemokraatit,37,Mies,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,ranska,venäjä,italia,joku muu"
Helsingin vaalipiiri,Kristillisdemokraatit,19,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,SDP,48,Mies,Suomi,ammattitutkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,SDP,42,Nainen,Suomi,joku muu,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Keskusta,33,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Liike Nyt,55,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Seitsemän tähden liike,51,Nainen,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Seitsemän tähden liike,38,Mies,Ruotsi,ammattitutkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Suomen Kansa Ensin,55,Mies,Suomi,korkeakoulututkinto,"suomi,englanti"
Helsingin vaalipiiri,Seitsemän tähden liike,67,Mies,Suomi,-,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Seitsemän tähden liike,58,Mies,Suomi,korkeakoulututkinto,suomi
Helsingin vaalipiiri,Seitsemän tähden liike,51,Mies,Suomi,ylioppilas,englanti
Helsingin vaalipiiri,Seitsemän tähden liike,59,Mies,Suomi,joku muu,"suomi,englanti"
Helsingin vaalipiiri,Seitsemän tähden liike,61,Mies,Suomi,ammattitutkinto,englanti
Helsingin vaalipiiri,Seitsemän tähden liike,45,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Vihreät,52,Nainen,Suomi,korkeakoulututkinto,"ruotsi,englanti,ranska"
Helsingin vaalipiiri,Vihreät,34,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,joku muu"
Helsingin vaalipiiri,Vihreät,42,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,ranska,venäjä,italia"
Helsingin vaalipiiri,Vihreät,61,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Vihreät,34,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,ranska"
Helsingin vaalipiiri,Vihreät,38,Nainen,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,Vihreät,34,Mies,Suomi,korkeakoulututkinto,"ruotsi,englanti,saksa,venäjä,espanja"
Helsingin vaalipiiri,Kristillisdemokraatit,48,-,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska,joku muu"
Helsingin vaalipiiri,Eläinoikeuspuolue,31,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Perussuomalaiset,34,Nainen,Ruotsi,ylioppilas,"suomi,ruotsi,englanti,saksa,ranska"
Helsingin vaalipiiri,Kristillisdemokraatit,61,-,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,Keskusta,53,-,-,korkeakoulututkinto,"suomi,ruotsi"
Helsingin vaalipiiri,Vihreät,27,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Seitsemän tähden liike,41,Mies,Suomi,ammattitutkinto,"ruotsi,englanti,venäjä,espanja"
Helsingin vaalipiiri,Vihreät,28,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Perussuomalaiset,71,Mies,Suomi,joku muu,suomi
Helsingin vaalipiiri,Kokoomus,33,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,RKP,44,Mies,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,joku muu"
Helsingin vaalipiiri,Vasemmistoliitto,36,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Seitsemän tähden liike,54,Mies,Muu,korkeakoulututkinto,"suomi,englanti,joku muu"
Helsingin vaalipiiri,Perussuomalaiset,32,Mies,Suomi,korkeakoulututkinto,"suomi,englanti,espanja"
Helsingin vaalipiiri,Itsenäisyyspuolue,52,Mies,Suomi,ylioppilas,englanti
Helsingin vaalipiiri,RKP,34,Nainen,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,joku muu"
Helsingin vaalipiiri,RKP,34,Nainen,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska"
Helsingin vaalipiiri,Liike Nyt,46,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Helsingin vaalipiiri,Vihreät,60,Mies,-,ylioppilas,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Vihreät,48,Nainen,Suomi,korkeakoulututkinto,"ruotsi,englanti,saksa"
Helsingin vaalipiiri,Piraattipuolue,46,Mies,Suomi,korkeakoulututkinto,"suomi,englanti"
Helsingin vaalipiiri,Perussuomalaiset,27,Nainen,Suomi,ammattitutkinto,englanti
Helsingin vaalipiiri,Suomen Kommunistinen Puolue,64,Mies,Suomi,ammattitutkinto,suomi
Helsingin vaalipiiri,Liike Nyt,44,Mies,Suomi,joku muu,"suomi,englanti"
Helsingin vaalipiiri,Suomen Kansa Ensin,65,Mies,Suomi,peruskoulu,suomi
Helsingin vaalipiiri,Seitsemän tähden liike,20,Mies,Suomi,ammattitutkinto,"suomi,englanti"
Helsingin vaalipiiri,Kristillisdemokraatit,31,Mies,Suomi,ylioppilas,"suomi,englanti"
Helsingin vaalipiiri,Keskusta,25,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,venäjä"
Helsingin vaalipiiri,Liike Nyt,71,Mies,Suomi,korkeakoulututkinto,"suomi,englanti"
Helsingin vaalipiiri,Perussuomalaiset,57,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Helsingin vaalipiiri,Kokoomus,60,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska"
Helsingin vaalipiiri,Vasemmistoliitto,52,Nainen,Suomi,korkeakoulututkinto,"ruotsi,englanti,saksa,ranska"
Helsingin vaalipiiri,Vihreät,31,Mies,Muu,korkeakoulututkinto,"suomi,englanti,joku muu"
Helsingin vaalipiiri,Piraattipuolue,24,En halua kertoa,Suomi,ylioppilas,"suomi,ruotsi,englanti,joku muu"
Helsingin vaalipiiri,Seitsemän tähden liike,57,Mies,Suomi,joku muu,"suomi,englanti"
Varsinais-Suomen vaalipiiri,SDP,42,Mies,Suomi,ammattitutkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,SDP,21,Nainen,Suomi,ammattitutkinto,suomi
Varsinais-Suomen vaalipiiri,SDP,44,Nainen,Suomi,ammattitutkinto,suomi
Varsinais-Suomen vaalipiiri,SDP,49,Mies,Suomi,peruskoulu,suomi
Varsinais-Suomen vaalipiiri,SDP,53,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,viro,joku muu"
Varsinais-Suomen vaalipiiri,SDP,48,Mies,Suomi,joku muu,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,RKP,38,Nainen,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,RKP,47,Mies,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,RKP,44,Nainen,Ruotsi,ammattitutkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,RKP,57,Mies,Ruotsi,ammattitutkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,RKP,68,Mies,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,RKP,30,Nainen,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska,italia"
Varsinais-Suomen vaalipiiri,RKP,20,Nainen,Ruotsi,ylioppilas,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,RKP,43,Mies,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,SDP,66,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Keskusta,49,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Keskusta,26,Mies,Ruotsi,ylioppilas,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Keskusta,51,Mies,Suomi,ammattitutkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Vasemmistoliitto,31,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska"
Varsinais-Suomen vaalipiiri,Keskusta,68,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,Keskusta,46,Nainen,Suomi,ammattitutkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Keskusta,46,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Keskusta,56,Nainen,Suomi,korkeakoulututkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Keskusta,35,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Perussuomalaiset,37,Nainen,Suomi,ammattitutkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Perussuomalaiset,68,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Perussuomalaiset,30,Mies,Suomi,ammattitutkinto,suomi
Varsinais-Suomen vaalipiiri,Itsenäisyyspuolue,46,Mies,Suomi,korkeakoulututkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Itsenäisyyspuolue,54,Mies,Suomi,ammattitutkinto,suomi
Varsinais-Suomen vaalipiiri,Itsenäisyyspuolue,39,Mies,Suomi,ammattitutkinto,englanti
Varsinais-Suomen vaalipiiri,Itsenäisyyspuolue,47,Mies,Suomi,peruskoulu,suomi
Varsinais-Suomen vaalipiiri,Feministinen puolue,33,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Kokoomus,58,Nainen,Suomi,korkeakoulututkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Kokoomus,34,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Vihreät,34,Mies,Muu,korkeakoulututkinto,suomi
Varsinais-Suomen vaalipiiri,Vihreät,20,Nainen,Suomi,ylioppilas,"englanti,ranska"
Varsinais-Suomen vaalipiiri,Vihreät,29,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa,ranska,espanja,joku muu"
Varsinais-Suomen vaalipiiri,Vihreät,26,Nainen,Suomi,ylioppilas,"suomi,ruotsi,englanti,ranska"
Varsinais-Suomen vaalipiiri,Vihreät,33,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,italia"
Varsinais-Suomen vaalipiiri,Vasemmistoliitto,52,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,Suomen Kommunistinen Puolue,69,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,Vihreät,60,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,Vihreät,36,Mies,Suomi,ylioppilas,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Piraattipuolue,34,Mies,Suomi,ammattitutkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Piraattipuolue,35,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti,saksa,viro"
Varsinais-Suomen vaalipiiri,Piraattipuolue,36,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti,espanja,joku muu"
Varsinais-Suomen vaalipiiri,Piraattipuolue,35,Mies,Suomi,ylioppilas,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Vasemmistoliitto,30,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,viro"
Varsinais-Suomen vaalipiiri,Piraattipuolue,29,Mies,Suomi,ylioppilas,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Piraattipuolue,36,Mies,Suomi,ammattitutkinto,suomi
Varsinais-Suomen vaalipiiri,Seitsemän tähden liike,55,Nainen,Suomi,korkeakoulututkinto,"ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,Seitsemän tähden liike,66,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Vasemmistoliitto,34,Mies,Suomi,korkeakoulututkinto,espanja
Varsinais-Suomen vaalipiiri,Vasemmistoliitto,34,Nainen,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,RKP,47,Mies,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Liike Nyt,46,Nainen,Suomi,korkeakoulututkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Liike Nyt,38,Mies,Suomi,ylioppilas,englanti
Varsinais-Suomen vaalipiiri,SDP,36,Nainen,Suomi,korkeakoulututkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,SDP,53,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,SDP,52,Nainen,Suomi,korkeakoulututkinto,englanti
Varsinais-Suomen vaalipiiri,SDP,61,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,SDP,44,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,SDP,42,Mies,Suomi,ylioppilas,"suomi,ruotsi,englanti,espanja"
Varsinais-Suomen vaalipiiri,RKP,25,Mies,Ruotsi,ylioppilas,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Liike Nyt,20,Nainen,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Perussuomalaiset,54,Mies,Suomi,ammattitutkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Perussuomalaiset,61,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,Perussuomalaiset,37,Mies,Suomi,joku muu,suomi
Varsinais-Suomen vaalipiiri,Perussuomalaiset,69,Nainen,Suomi,joku muu,suomi
Varsinais-Suomen vaalipiiri,Perussuomalaiset,23,Nainen,Suomi,ylioppilas,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Vihreät,42,Nainen,Suomi,korkeakoulututkinto,englanti
Varsinais-Suomen vaalipiiri,Seitsemän tähden liike,57,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,Liike Nyt,50,Mies,Suomi,peruskoulu,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Kristillisdemokraatit,59,Mies,Suomi,ammattitutkinto,suomi
Varsinais-Suomen vaalipiiri,Kristillisdemokraatit,42,Nainen,Suomi,ylioppilas,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Kokoomus,38,Nainen,Suomi,ammattitutkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Kokoomus,54,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,Itsenäisyyspuolue,49,Mies,Suomi,ammattitutkinto,"suomi,englanti"
Varsinais-Suomen vaalipiiri,Itsenäisyyspuolue,64,Nainen,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Kokoomus,71,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Liike Nyt,60,Nainen,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,espanja"
Varsinais-Suomen vaalipiiri,RKP,65,Nainen,Ruotsi,korkeakoulututkinto,"suomi,ruotsi,englanti,saksa"
Varsinais-Suomen vaalipiiri,Liike Nyt,34,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Kommunistinen Työväenpuolue,65,Mies,Suomi,peruskoulu,suomi
Varsinais-Suomen vaalipiiri,Keskusta,37,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Kokoomus,49,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Kokoomus,31,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti,venäjä"
Varsinais-Suomen vaalipiiri,Kokoomus,32,Nainen,Suomi,korkeakoulututkinto,englanti
Varsinais-Suomen vaalipiiri,Kokoomus,52,Mies,Suomi,korkeakoulututkinto,"suomi,ruotsi,englanti"
Varsinais-Suomen vaalipiiri,Seitsemän tähden liike,36,Nainen,Suomi,ylioppilas,englanti
